Name,Tera Type,G-Atk,G-Def,GOOD,Ok,Bad,Weak To,Types
Bombirdier,Bug,Any,Def,Rock,"Flying, Fire","Ghost, Psychic, Fighting, Bug, Grass","Flying, Rock, Fire","Dark, Flying"
Bombirdier,Ghost,Any,Def,Dark,,"Ghost, Psychic, Fighting, Bug, Grass","Ghost, Dark","Dark, Flying"
Bombirdier,Steel,Any,Def,,"Ground, Fire","Ghost, Psychic, Fighting, Bug, Grass","Fighting, Ground, Fire","Dark, Flying"
Bombirdier,Fire,Any,Def,Rock,"Ground, Water","Ghost, Psychic, Fighting, Bug, Grass","Ground, Rock, Water","Dark, Flying"
Bombirdier,Water,Any,Def,Electric,,"Ghost, Psychic, Fighting, Bug, Grass","Grass, Electric","Dark, Flying"
Bombirdier,Grass,Any,Def,,"Flying, Poison, Fire, Ice","Ghost, Psychic, Fighting, Bug, Grass","Flying, Poison, Bug, Fire, Ice","Dark, Flying"
Bombirdier,Electric,Any,Def,,Ground,"Ghost, Psychic, Fighting, Bug, Grass",Ground,"Dark, Flying"
Bombirdier,Psychic,Any,Def,Dark,,"Ghost, Psychic, Fighting, Bug, Grass","Bug, Ghost, Dark","Dark, Flying"
Bombirdier,Ice,Any,Def,"Rock, Steel",Fire,"Ghost, Psychic, Fighting, Bug, Grass","Fighting, Rock, Steel, Fire","Dark, Flying"
Bombirdier,Dragon,Any,Def,Fairy,"Ice, Dragon","Ghost, Psychic, Fighting, Bug, Grass","Ice, Dragon, Fairy","Dark, Flying"
Bombirdier,Dark,Any,Def,Fairy,,"Ghost, Psychic, Fighting, Bug, Grass","Fighting, Bug, Fairy","Dark, Flying"
Bombirdier,Fairy,Any,Def,Steel,Poison,"Ghost, Psychic, Fighting, Bug, Grass","Poison, Steel","Dark, Flying"
Finizen,Normal,Any,Any,,Fighting,"Ground, Rock, Fire",Fighting,Water
Finizen,Fighting,Any,Any,,"Flying, Psychic, Fairy","Ground, Rock, Fire","Flying, Psychic, Fairy",Water
Finizen,Flying,Any,Any,,"Electric, Ice","Ground, Rock, Fire","Rock, Electric, Ice",Water
Finizen,Poison,Any,Any,,Psychic,"Ground, Rock, Fire","Ground, Psychic",Water
Finizen,Ground,Any,Any,"Water, Grass",Ice,"Ground, Rock, Fire","Water, Grass, Ice",Water
Finizen,Rock,Any,Any,"Water, Grass","Fighting, Steel","Ground, Rock, Fire","Fighting, Ground, Steel, Water, Grass",Water
Finizen,Bug,Any,Any,,Flying,"Ground, Rock, Fire","Flying, Rock, Fire",Water
Finizen,Ghost,Any,Any,,"Ghost, Dark","Ground, Rock, Fire","Ghost, Dark",Water
Finizen,Steel,Any,Any,,Fighting,"Ground, Rock, Fire","Fighting, Ground, Fire",Water
Finizen,Fire,Any,Any,Water,,"Ground, Rock, Fire","Ground, Rock, Water",Water
Finizen,Water,Any,Any,Grass,Electric,"Ground, Rock, Fire","Grass, Electric",Water
Finizen,Grass,Any,Any,,"Flying, Poison, Bug, Ice","Ground, Rock, Fire","Flying, Poison, Bug, Fire, Ice",Water
Finizen,Electric,Any,Any,,,"Ground, Rock, Fire",Ground,Water
Finizen,Psychic,Any,Any,,"Bug, Ghost, Dark","Ground, Rock, Fire","Bug, Ghost, Dark",Water
Finizen,Ice,Any,Any,,"Fighting, Steel","Ground, Rock, Fire","Fighting, Rock, Steel, Fire",Water
Finizen,Dragon,Any,Any,Dragon,"Ice, Fairy","Ground, Rock, Fire","Ice, Dragon, Fairy",Water
Finizen,Dark,Any,Any,,"Fighting, Bug, Fairy","Ground, Rock, Fire","Fighting, Bug, Fairy",Water
Finizen,Fairy,Any,Any,,"Poison, Steel","Ground, Rock, Fire","Poison, Steel",Water
Palafin,Normal,Any,Def,,Fighting,"Ground, Rock, Fire",Fighting,Water
Palafin,Fighting,Any,Def,,"Flying, Psychic, Fairy","Ground, Rock, Fire","Flying, Psychic, Fairy",Water
Palafin,Flying,Any,Def,,"Electric, Ice","Ground, Rock, Fire","Rock, Electric, Ice",Water
Palafin,Poison,Any,Def,,Psychic,"Ground, Rock, Fire","Ground, Psychic",Water
Palafin,Ground,Any,Def,"Water, Grass",Ice,"Ground, Rock, Fire","Water, Grass, Ice",Water
Palafin,Rock,Any,Def,"Water, Grass","Fighting, Steel","Ground, Rock, Fire","Fighting, Ground, Steel, Water, Grass",Water
Palafin,Bug,Any,Def,,Flying,"Ground, Rock, Fire","Flying, Rock, Fire",Water
Palafin,Ghost,Any,Def,,"Ghost, Dark","Ground, Rock, Fire","Ghost, Dark",Water
Palafin,Steel,Any,Def,,Fighting,"Ground, Rock, Fire","Fighting, Ground, Fire",Water
Palafin,Fire,Any,Def,Water,,"Ground, Rock, Fire","Ground, Rock, Water",Water
Palafin,Water,Any,Def,Grass,Electric,"Ground, Rock, Fire","Grass, Electric",Water
Palafin,Grass,Any,Def,,"Flying, Poison, Bug, Ice","Ground, Rock, Fire","Flying, Poison, Bug, Fire, Ice",Water
Palafin,Electric,Any,Def,,,"Ground, Rock, Fire",Ground,Water
Palafin,Psychic,Any,Def,,"Bug, Ghost, Dark","Ground, Rock, Fire","Bug, Ghost, Dark",Water
Palafin,Ice,Any,Def,,"Fighting, Steel","Ground, Rock, Fire","Fighting, Rock, Steel, Fire",Water
Palafin,Dragon,Any,Def,Dragon,"Ice, Fairy","Ground, Rock, Fire","Ice, Dragon, Fairy",Water
Palafin,Dark,Any,Def,,"Fighting, Bug, Fairy","Ground, Rock, Fire","Fighting, Bug, Fairy",Water
Palafin,Fairy,Any,Def,,"Poison, Steel","Ground, Rock, Fire","Poison, Steel",Water
Varoom,Normal,SpA,Def,,Fighting,"Grass, Fairy, Rock, Ice",Fighting,"Poison, Steel"
Varoom,Fighting,SpA,Def,,"Flying, Psychic","Grass, Fairy, Rock, Ice","Flying, Psychic, Fairy","Poison, Steel"
Varoom,Flying,SpA,Def,Electric,,"Grass, Fairy, Rock, Ice","Rock, Electric, Ice","Poison, Steel"
Varoom,Poison,SpA,Def,Ground,Psychic,"Grass, Fairy, Rock, Ice","Ground, Psychic","Poison, Steel"
Varoom,Ground,SpA,Def,Water,,"Grass, Fairy, Rock, Ice","Water, Grass, Ice","Poison, Steel"
Varoom,Rock,SpA,Def,"Steel, Ground, Water",Fighting,"Grass, Fairy, Rock, Ice","Fighting, Ground, Steel, Water, Grass","Poison, Steel"
Varoom,Bug,SpA,Def,Fire,Flying,"Grass, Fairy, Rock, Ice","Flying, Rock, Fire","Poison, Steel"
Varoom,Ghost,SpA,Def,Ghost,Dark,"Grass, Fairy, Rock, Ice","Ghost, Dark","Poison, Steel"
Varoom,Steel,SpA,Def,"Ground, Fire",Fighting,"Grass, Fairy, Rock, Ice","Fighting, Ground, Fire","Poison, Steel"
Varoom,Fire,SpA,Def,"Ground, Water",,"Grass, Fairy, Rock, Ice","Ground, Rock, Water","Poison, Steel"
Varoom,Water,SpA,Def,Electric,,"Grass, Fairy, Rock, Ice","Grass, Electric","Poison, Steel"
Varoom,Grass,SpA,Def,"Poison, Fire","Flying, Bug","Grass, Fairy, Rock, Ice","Flying, Poison, Bug, Fire, Ice","Poison, Steel"
Varoom,Electric,SpA,Def,Ground,,"Grass, Fairy, Rock, Ice",Ground,"Poison, Steel"
Varoom,Psychic,SpA,Def,Ghost,"Bug, Dark","Grass, Fairy, Rock, Ice","Bug, Ghost, Dark","Poison, Steel"
Varoom,Ice,SpA,Def,"Steel, Fire",Fighting,"Grass, Fairy, Rock, Ice","Fighting, Rock, Steel, Fire","Poison, Steel"
Varoom,Dragon,SpA,Def,,Dragon,"Grass, Fairy, Rock, Ice","Ice, Dragon, Fairy","Poison, Steel"
Varoom,Dark,SpA,Def,,"Fighting, Bug","Grass, Fairy, Rock, Ice","Fighting, Bug, Fairy","Poison, Steel"
Varoom,Fairy,SpA,Def,"Steel, Poison",,"Grass, Fairy, Rock, Ice","Poison, Steel","Poison, Steel"
Revavroom,Normal,SpA,Def,,Fighting,"Grass, Fairy, Rock, Ice",Fighting,"Poison, Steel"
Revavroom,Fighting,SpA,Def,,"Flying, Psychic","Grass, Fairy, Rock, Ice","Flying, Psychic, Fairy","Poison, Steel"
Revavroom,Flying,SpA,Def,Electric,,"Grass, Fairy, Rock, Ice","Rock, Electric, Ice","Poison, Steel"
Revavroom,Poison,SpA,Def,Ground,Psychic,"Grass, Fairy, Rock, Ice","Ground, Psychic","Poison, Steel"
Revavroom,Ground,SpA,Def,Water,,"Grass, Fairy, Rock, Ice","Water, Grass, Ice","Poison, Steel"
Revavroom,Rock,SpA,Def,"Steel, Ground, Water",Fighting,"Grass, Fairy, Rock, Ice","Fighting, Ground, Steel, Water, Grass","Poison, Steel"
Revavroom,Bug,SpA,Def,Fire,Flying,"Grass, Fairy, Rock, Ice","Flying, Rock, Fire","Poison, Steel"
Revavroom,Ghost,SpA,Def,Ghost,Dark,"Grass, Fairy, Rock, Ice","Ghost, Dark","Poison, Steel"
Revavroom,Steel,SpA,Def,"Ground, Fire",Fighting,"Grass, Fairy, Rock, Ice","Fighting, Ground, Fire","Poison, Steel"
Revavroom,Fire,SpA,Def,"Ground, Water",,"Grass, Fairy, Rock, Ice","Ground, Rock, Water","Poison, Steel"
Revavroom,Water,SpA,Def,Electric,,"Grass, Fairy, Rock, Ice","Grass, Electric","Poison, Steel"
Revavroom,Grass,SpA,Def,"Poison, Fire","Flying, Bug","Grass, Fairy, Rock, Ice","Flying, Poison, Bug, Fire, Ice","Poison, Steel"
Revavroom,Electric,SpA,Def,Ground,,"Grass, Fairy, Rock, Ice",Ground,"Poison, Steel"
Revavroom,Psychic,SpA,Def,Ghost,"Bug, Dark","Grass, Fairy, Rock, Ice","Bug, Ghost, Dark","Poison, Steel"
Revavroom,Ice,SpA,Def,"Steel, Fire",Fighting,"Grass, Fairy, Rock, Ice","Fighting, Rock, Steel, Fire","Poison, Steel"
Revavroom,Dragon,SpA,Def,,Dragon,"Grass, Fairy, Rock, Ice","Ice, Dragon, Fairy","Poison, Steel"
Revavroom,Dark,SpA,Def,,"Fighting, Bug","Grass, Fairy, Rock, Ice","Fighting, Bug, Fairy","Poison, Steel"
Revavroom,Fairy,SpA,Def,"Steel, Poison",,"Grass, Fairy, Rock, Ice","Poison, Steel","Poison, Steel"
Cyclizar,Normal,Any,Any,,Fighting,Dragon,Fighting,"Dragon, Normal"
Cyclizar,Fighting,Any,Any,Fairy,"Flying, Psychic",Dragon,"Flying, Psychic, Fairy","Dragon, Normal"
Cyclizar,Flying,Any,Any,Rock,"Electric, Ice",Dragon,"Rock, Electric, Ice","Dragon, Normal"
Cyclizar,Poison,Any,Any,,"Ground, Psychic",Dragon,"Ground, Psychic","Dragon, Normal"
Cyclizar,Ground,Any,Any,,"Water, Grass, Ice",Dragon,"Water, Grass, Ice","Dragon, Normal"
Cyclizar,Rock,Any,Any,Steel,"Fighting, Ground, Water, Grass",Dragon,"Fighting, Ground, Steel, Water, Grass","Dragon, Normal"
Cyclizar,Bug,Any,Any,Rock,"Flying, Fire",Dragon,"Flying, Rock, Fire","Dragon, Normal"
Cyclizar,Ghost,Any,Any,Ghost,Dark,Dragon,"Ghost, Dark","Dragon, Normal"
Cyclizar,Steel,Any,Any,,"Fighting, Ground, Fire",Dragon,"Fighting, Ground, Fire","Dragon, Normal"
Cyclizar,Fire,Any,Any,Rock,"Ground, Water",Dragon,"Ground, Rock, Water","Dragon, Normal"
Cyclizar,Water,Any,Any,,"Grass, Electric",Dragon,"Grass, Electric","Dragon, Normal"
Cyclizar,Grass,Any,Any,,"Flying, Poison, Bug, Fire, Ice",Dragon,"Flying, Poison, Bug, Fire, Ice","Dragon, Normal"
Cyclizar,Electric,Any,Any,,Ground,Dragon,Ground,"Dragon, Normal"
Cyclizar,Psychic,Any,Any,Ghost,"Bug, Dark",Dragon,"Bug, Ghost, Dark","Dragon, Normal"
Cyclizar,Ice,Any,Any,"Rock, Steel","Fighting, Fire",Dragon,"Fighting, Rock, Steel, Fire","Dragon, Normal"
Cyclizar,Dragon,Any,Any,Fairy,Ice,Dragon,"Ice, Dragon, Fairy","Dragon, Normal"
Cyclizar,Dark,Any,Any,Fairy,"Fighting, Bug",Dragon,"Fighting, Bug, Fairy","Dragon, Normal"
Cyclizar,Fairy,Any,Any,Steel,Poison,Dragon,"Poison, Steel","Dragon, Normal"
Orthworm,Normal,SpA,Def,,Fighting,"Rock, Ice, Fairy",Fighting,Steel
Orthworm,Fighting,SpA,Def,,"Flying, Psychic","Rock, Ice, Fairy","Flying, Psychic, Fairy",Steel
Orthworm,Flying,SpA,Def,Electric,,"Rock, Ice, Fairy","Rock, Electric, Ice",Steel
Orthworm,Poison,SpA,Def,,"Ground, Psychic","Rock, Ice, Fairy","Ground, Psychic",Steel
Orthworm,Ground,SpA,Def,Water,Grass,"Rock, Ice, Fairy","Water, Grass, Ice",Steel
Orthworm,Rock,SpA,Def,"Steel, Water","Fighting, Ground, Grass","Rock, Ice, Fairy","Fighting, Ground, Steel, Water, Grass",Steel
Orthworm,Bug,SpA,Def,Fire,Flying,"Rock, Ice, Fairy","Flying, Rock, Fire",Steel
Orthworm,Ghost,SpA,Def,,"Ghost, Dark","Rock, Ice, Fairy","Ghost, Dark",Steel
Orthworm,Steel,SpA,Def,Fire,"Fighting, Ground","Rock, Ice, Fairy","Fighting, Ground, Fire",Steel
Orthworm,Fire,SpA,Def,Water,Ground,"Rock, Ice, Fairy","Ground, Rock, Water",Steel
Orthworm,Water,SpA,Def,Electric,Grass,"Rock, Ice, Fairy","Grass, Electric",Steel
Orthworm,Grass,SpA,Def,Fire,"Flying, Poison, Bug","Rock, Ice, Fairy","Flying, Poison, Bug, Fire, Ice",Steel
Orthworm,Electric,SpA,Def,,Ground,"Rock, Ice, Fairy",Ground,Steel
Orthworm,Psychic,SpA,Def,,"Bug, Ghost, Dark","Rock, Ice, Fairy","Bug, Ghost, Dark",Steel
Orthworm,Ice,SpA,Def,"Steel, Fire",Fighting,"Rock, Ice, Fairy","Fighting, Rock, Steel, Fire",Steel
Orthworm,Dragon,SpA,Def,,Dragon,"Rock, Ice, Fairy","Ice, Dragon, Fairy",Steel
Orthworm,Dark,SpA,Def,,"Fighting, Bug","Rock, Ice, Fairy","Fighting, Bug, Fairy",Steel
Orthworm,Fairy,SpA,Def,Steel,Poison,"Rock, Ice, Fairy","Poison, Steel",Steel
Sableye,Normal,Any,Any,Fighting,,"Ghost, Psychic",Fighting,"Dark, Ghost"
Sableye,Fighting,Any,Any,Fairy,Flying,"Ghost, Psychic","Flying, Psychic, Fairy","Dark, Ghost"
Sableye,Flying,Any,Any,,"Rock, Electric, Ice","Ghost, Psychic","Rock, Electric, Ice","Dark, Ghost"
Sableye,Poison,Any,Any,,Ground,"Ghost, Psychic","Ground, Psychic","Dark, Ghost"
Sableye,Ground,Any,Any,,"Water, Grass, Ice","Ghost, Psychic","Water, Grass, Ice","Dark, Ghost"
Sableye,Rock,Any,Any,Fighting,"Ground, Steel, Water, Grass","Ghost, Psychic","Fighting, Ground, Steel, Water, Grass","Dark, Ghost"
Sableye,Bug,Any,Any,,"Flying, Rock, Fire","Ghost, Psychic","Flying, Rock, Fire","Dark, Ghost"
Sableye,Ghost,Any,Any,Dark,,"Ghost, Psychic","Ghost, Dark","Dark, Ghost"
Sableye,Steel,Any,Any,Fighting,"Ground, Fire","Ghost, Psychic","Fighting, Ground, Fire","Dark, Ghost"
Sableye,Fire,Any,Any,,"Ground, Rock, Water","Ghost, Psychic","Ground, Rock, Water","Dark, Ghost"
Sableye,Water,Any,Any,,"Grass, Electric","Ghost, Psychic","Grass, Electric","Dark, Ghost"
Sableye,Grass,Any,Any,,"Flying, Poison, Bug, Fire, Ice","Ghost, Psychic","Flying, Poison, Bug, Fire, Ice","Dark, Ghost"
Sableye,Electric,Any,Any,,Ground,"Ghost, Psychic",Ground,"Dark, Ghost"
Sableye,Psychic,Any,Any,Dark,Bug,"Ghost, Psychic","Bug, Ghost, Dark","Dark, Ghost"
Sableye,Ice,Any,Any,Fighting,"Rock, Steel, Fire","Ghost, Psychic","Fighting, Rock, Steel, Fire","Dark, Ghost"
Sableye,Dragon,Any,Any,Fairy,"Ice, Dragon","Ghost, Psychic","Ice, Dragon, Fairy","Dark, Ghost"
Sableye,Dark,Any,Any,"Fighting, Fairy",Bug,"Ghost, Psychic","Fighting, Bug, Fairy","Dark, Ghost"
Sableye,Fairy,Any,Any,,"Poison, Steel","Ghost, Psychic","Poison, Steel","Dark, Ghost"
Shuppet,Normal,Any,Def,,Fighting,"Ghost, Psychic",Fighting,Ghost
Shuppet,Fighting,Any,Def,,"Flying, Fairy","Ghost, Psychic","Flying, Psychic, Fairy",Ghost
Shuppet,Flying,Any,Def,,"Rock, Electric, Ice","Ghost, Psychic","Rock, Electric, Ice",Ghost
Shuppet,Poison,Any,Def,,Ground,"Ghost, Psychic","Ground, Psychic",Ghost
Shuppet,Ground,Any,Def,,"Water, Grass, Ice","Ghost, Psychic","Water, Grass, Ice",Ghost
Shuppet,Rock,Any,Def,,"Fighting, Ground, Steel, Water, Grass","Ghost, Psychic","Fighting, Ground, Steel, Water, Grass",Ghost
Shuppet,Bug,Any,Def,,"Flying, Rock, Fire","Ghost, Psychic","Flying, Rock, Fire",Ghost
Shuppet,Ghost,Any,Def,Dark,,"Ghost, Psychic","Ghost, Dark",Ghost
Shuppet,Steel,Any,Def,,"Fighting, Ground, Fire","Ghost, Psychic","Fighting, Ground, Fire",Ghost
Shuppet,Fire,Any,Def,,"Ground, Rock, Water","Ghost, Psychic","Ground, Rock, Water",Ghost
Shuppet,Water,Any,Def,,"Grass, Electric","Ghost, Psychic","Grass, Electric",Ghost
Shuppet,Grass,Any,Def,,"Flying, Poison, Bug, Fire, Ice","Ghost, Psychic","Flying, Poison, Bug, Fire, Ice",Ghost
Shuppet,Electric,Any,Def,,Ground,"Ghost, Psychic",Ground,Ghost
Shuppet,Psychic,Any,Def,Dark,Bug,"Ghost, Psychic","Bug, Ghost, Dark",Ghost
Shuppet,Ice,Any,Def,,"Fighting, Rock, Steel, Fire","Ghost, Psychic","Fighting, Rock, Steel, Fire",Ghost
Shuppet,Dragon,Any,Def,,"Ice, Dragon, Fairy","Ghost, Psychic","Ice, Dragon, Fairy",Ghost
Shuppet,Dark,Any,Def,,"Fighting, Bug, Fairy","Ghost, Psychic","Fighting, Bug, Fairy",Ghost
Shuppet,Fairy,Any,Def,,"Poison, Steel","Ghost, Psychic","Poison, Steel",Ghost
Banette,Normal,Any,Def,,Fighting,"Ghost, Psychic",Fighting,Ghost
Banette,Fighting,Any,Def,,"Flying, Fairy","Ghost, Psychic","Flying, Psychic, Fairy",Ghost
Banette,Flying,Any,Def,,"Rock, Electric, Ice","Ghost, Psychic","Rock, Electric, Ice",Ghost
Banette,Poison,Any,Def,,Ground,"Ghost, Psychic","Ground, Psychic",Ghost
Banette,Ground,Any,Def,,"Water, Grass, Ice","Ghost, Psychic","Water, Grass, Ice",Ghost
Banette,Rock,Any,Def,,"Fighting, Ground, Steel, Water, Grass","Ghost, Psychic","Fighting, Ground, Steel, Water, Grass",Ghost
Banette,Bug,Any,Def,,"Flying, Rock, Fire","Ghost, Psychic","Flying, Rock, Fire",Ghost
Banette,Ghost,Any,Def,Dark,,"Ghost, Psychic","Ghost, Dark",Ghost
Banette,Steel,Any,Def,,"Fighting, Ground, Fire","Ghost, Psychic","Fighting, Ground, Fire",Ghost
Banette,Fire,Any,Def,,"Ground, Rock, Water","Ghost, Psychic","Ground, Rock, Water",Ghost
Banette,Water,Any,Def,,"Grass, Electric","Ghost, Psychic","Grass, Electric",Ghost
Banette,Grass,Any,Def,,"Flying, Poison, Bug, Fire, Ice","Ghost, Psychic","Flying, Poison, Bug, Fire, Ice",Ghost
Banette,Electric,Any,Def,,Ground,"Ghost, Psychic",Ground,Ghost
Banette,Psychic,Any,Def,Dark,Bug,"Ghost, Psychic","Bug, Ghost, Dark",Ghost
Banette,Ice,Any,Def,,"Fighting, Rock, Steel, Fire","Ghost, Psychic","Fighting, Rock, Steel, Fire",Ghost
Banette,Dragon,Any,Def,,"Ice, Dragon, Fairy","Ghost, Psychic","Ice, Dragon, Fairy",Ghost
Banette,Dark,Any,Def,,"Fighting, Bug, Fairy","Ghost, Psychic","Fighting, Bug, Fairy",Ghost
Banette,Fairy,Any,Def,,"Poison, Steel","Ghost, Psychic","Poison, Steel",Ghost
Falinks,Normal,SpA,Def,,Fighting,"Normal, Rock, Steel, Ice, Dark",Fighting,Fighting
Falinks,Fighting,SpA,Def,"Flying, Psychic, Fairy",,"Normal, Rock, Steel, Ice, Dark","Flying, Psychic, Fairy",Fighting
Falinks,Flying,SpA,Def,,Electric,"Normal, Rock, Steel, Ice, Dark","Rock, Electric, Ice",Fighting
Falinks,Poison,SpA,Def,Psychic,Ground,"Normal, Rock, Steel, Ice, Dark","Ground, Psychic",Fighting
Falinks,Ground,SpA,Def,,"Water, Grass","Normal, Rock, Steel, Ice, Dark","Water, Grass, Ice",Fighting
Falinks,Rock,SpA,Def,,"Fighting, Ground, Water, Grass","Normal, Rock, Steel, Ice, Dark","Fighting, Ground, Steel, Water, Grass",Fighting
Falinks,Bug,SpA,Def,Flying,Fire,"Normal, Rock, Steel, Ice, Dark","Flying, Rock, Fire",Fighting
Falinks,Ghost,SpA,Def,Ghost,,"Normal, Rock, Steel, Ice, Dark","Ghost, Dark",Fighting
Falinks,Steel,SpA,Def,,"Fighting, Ground, Fire","Normal, Rock, Steel, Ice, Dark","Fighting, Ground, Fire",Fighting
Falinks,Fire,SpA,Def,,"Ground, Water","Normal, Rock, Steel, Ice, Dark","Ground, Rock, Water",Fighting
Falinks,Water,SpA,Def,,"Grass, Electric","Normal, Rock, Steel, Ice, Dark","Grass, Electric",Fighting
Falinks,Grass,SpA,Def,"Flying, Poison, Bug",Fire,"Normal, Rock, Steel, Ice, Dark","Flying, Poison, Bug, Fire, Ice",Fighting
Falinks,Electric,SpA,Def,,Ground,"Normal, Rock, Steel, Ice, Dark",Ground,Fighting
Falinks,Psychic,SpA,Def,"Ghost, Bug",,"Normal, Rock, Steel, Ice, Dark","Bug, Ghost, Dark",Fighting
Falinks,Ice,SpA,Def,,"Fighting, Fire","Normal, Rock, Steel, Ice, Dark","Fighting, Rock, Steel, Fire",Fighting
Falinks,Dragon,SpA,Def,Fairy,Dragon,"Normal, Rock, Steel, Ice, Dark","Ice, Dragon, Fairy",Fighting
Falinks,Dark,SpA,Def,"Bug, Fairy",Fighting,"Normal, Rock, Steel, Ice, Dark","Fighting, Bug, Fairy",Fighting
Falinks,Fairy,SpA,Def,Poison,,"Normal, Rock, Steel, Ice, Dark","Poison, Steel",Fighting
Hawlucha,Normal,SpA,Def,,,"Normal, Rock, Steel, Ice, Dark, Fighting, Bug, Grass",Fighting,"Fighting, Flying"
Hawlucha,Fighting,SpA,Def,"Flying, Psychic, Fairy",,"Normal, Rock, Steel, Ice, Dark, Fighting, Bug, Grass","Flying, Psychic, Fairy","Fighting, Flying"
Hawlucha,Flying,SpA,Def,Electric,,"Normal, Rock, Steel, Ice, Dark, Fighting, Bug, Grass","Rock, Electric, Ice","Fighting, Flying"
Hawlucha,Poison,SpA,Def,Psychic,Ground,"Normal, Rock, Steel, Ice, Dark, Fighting, Bug, Grass","Ground, Psychic","Fighting, Flying"
Hawlucha,Ground,SpA,Def,,Water,"Normal, Rock, Steel, Ice, Dark, Fighting, Bug, Grass","Water, Grass, Ice","Fighting, Flying"
Hawlucha,Rock,SpA,Def,,"Ground, Water","Normal, Rock, Steel, Ice, Dark, Fighting, Bug, Grass","Fighting, Ground, Steel, Water, Grass","Fighting, Flying"
Hawlucha,Bug,SpA,Def,Flying,Fire,"Normal, Rock, Steel, Ice, Dark, Fighting, Bug, Grass","Flying, Rock, Fire","Fighting, Flying"
Hawlucha,Ghost,SpA,Def,Ghost,,"Normal, Rock, Steel, Ice, Dark, Fighting, Bug, Grass","Ghost, Dark","Fighting, Flying"
Hawlucha,Steel,SpA,Def,,"Ground, Fire","Normal, Rock, Steel, Ice, Dark, Fighting, Bug, Grass","Fighting, Ground, Fire","Fighting, Flying"
Hawlucha,Fire,SpA,Def,,"Ground, Water","Normal, Rock, Steel, Ice, Dark, Fighting, Bug, Grass","Ground, Rock, Water","Fighting, Flying"
Hawlucha,Water,SpA,Def,Electric,,"Normal, Rock, Steel, Ice, Dark, Fighting, Bug, Grass","Grass, Electric","Fighting, Flying"
Hawlucha,Grass,SpA,Def,"Flying, Poison",Fire,"Normal, Rock, Steel, Ice, Dark, Fighting, Bug, Grass","Flying, Poison, Bug, Fire, Ice","Fighting, Flying"
Hawlucha,Electric,SpA,Def,,Ground,"Normal, Rock, Steel, Ice, Dark, Fighting, Bug, Grass",Ground,"Fighting, Flying"
Hawlucha,Psychic,SpA,Def,Ghost,,"Normal, Rock, Steel, Ice, Dark, Fighting, Bug, Grass","Bug, Ghost, Dark","Fighting, Flying"
Hawlucha,Ice,SpA,Def,,Fire,"Normal, Rock, Steel, Ice, Dark, Fighting, Bug, Grass","Fighting, Rock, Steel, Fire","Fighting, Flying"
Hawlucha,Dragon,SpA,Def,Fairy,Dragon,"Normal, Rock, Steel, Ice, Dark, Fighting, Bug, Grass","Ice, Dragon, Fairy","Fighting, Flying"
Hawlucha,Dark,SpA,Def,Fairy,,"Normal, Rock, Steel, Ice, Dark, Fighting, Bug, Grass","Fighting, Bug, Fairy","Fighting, Flying"
Hawlucha,Fairy,SpA,Def,Poison,,"Normal, Rock, Steel, Ice, Dark, Fighting, Bug, Grass","Poison, Steel","Fighting, Flying"
Spiritomb,Normal,Any,Any,Fighting,,"Ghost, Psychic",Fighting,"Dark, Ghost"
Spiritomb,Fighting,Any,Any,Fairy,Flying,"Ghost, Psychic","Flying, Psychic, Fairy","Dark, Ghost"
Spiritomb,Flying,Any,Any,,"Rock, Electric, Ice","Ghost, Psychic","Rock, Electric, Ice","Dark, Ghost"
Spiritomb,Poison,Any,Any,,Ground,"Ghost, Psychic","Ground, Psychic","Dark, Ghost"
Spiritomb,Ground,Any,Any,,"Water, Grass, Ice","Ghost, Psychic","Water, Grass, Ice","Dark, Ghost"
Spiritomb,Rock,Any,Any,Fighting,"Ground, Steel, Water, Grass","Ghost, Psychic","Fighting, Ground, Steel, Water, Grass","Dark, Ghost"
Spiritomb,Bug,Any,Any,,"Flying, Rock, Fire","Ghost, Psychic","Flying, Rock, Fire","Dark, Ghost"
Spiritomb,Ghost,Any,Any,Dark,,"Ghost, Psychic","Ghost, Dark","Dark, Ghost"
Spiritomb,Steel,Any,Any,Fighting,"Ground, Fire","Ghost, Psychic","Fighting, Ground, Fire","Dark, Ghost"
Spiritomb,Fire,Any,Any,,"Ground, Rock, Water","Ghost, Psychic","Ground, Rock, Water","Dark, Ghost"
Spiritomb,Water,Any,Any,,"Grass, Electric","Ghost, Psychic","Grass, Electric","Dark, Ghost"
Spiritomb,Grass,Any,Any,,"Flying, Poison, Bug, Fire, Ice","Ghost, Psychic","Flying, Poison, Bug, Fire, Ice","Dark, Ghost"
Spiritomb,Electric,Any,Any,,Ground,"Ghost, Psychic",Ground,"Dark, Ghost"
Spiritomb,Psychic,Any,Any,Dark,Bug,"Ghost, Psychic","Bug, Ghost, Dark","Dark, Ghost"
Spiritomb,Ice,Any,Any,Fighting,"Rock, Steel, Fire","Ghost, Psychic","Fighting, Rock, Steel, Fire","Dark, Ghost"
Spiritomb,Dragon,Any,Any,Fairy,"Ice, Dragon","Ghost, Psychic","Ice, Dragon, Fairy","Dark, Ghost"
Spiritomb,Dark,Any,Any,"Fighting, Fairy",Bug,"Ghost, Psychic","Fighting, Bug, Fairy","Dark, Ghost"
Spiritomb,Fairy,Any,Any,,"Poison, Steel","Ghost, Psychic","Poison, Steel","Dark, Ghost"
